date,state,county,retail,grocery,parks,transit,workplaces,residential,Non_Residential
2020-07-02,Virginia,New Kent County,25.0,,,39.0,-39.0,,8.333333333333334
2020-07-02,Virginia,Newport News,0.0,12.0,59.0,-30.0,-37.0,8.0,0.8
2020-07-02,Virginia,Norfolk,-4.0,11.0,72.0,-23.0,-36.0,8.0,4.0
2020-07-02,Virginia,Northampton County,,,,,-19.0,,-19.0
2020-07-02,Virginia,Northumberland County,,,,,-19.0,,-19.0
2020-07-02,Virginia,Nottoway County,,,,,-26.0,,-26.0
2020-07-02,Virginia,Orange County,21.0,23.0,,,-33.0,8.0,3.6666666666666665
2020-07-02,Virginia,Page County,,,,,-31.0,,-31.0
2020-07-02,Virginia,Patrick County,,,,,-24.0,,-24.0
2020-07-02,Virginia,Petersburg,14.0,13.0,,,-30.0,4.0,-1.0
2020-07-02,Virginia,Pittsylvania County,18.0,25.0,,,-28.0,5.0,5.0
2020-07-02,Virginia,Poquoson,,,,,-40.0,,-40.0
2020-07-02,Virginia,Portsmouth,15.0,12.0,,22.0,-32.0,7.0,4.25
2020-07-02,Virginia,Powhatan County,,,,,-40.0,,-40.0
2020-07-02,Virginia,Prince Edward County,6.0,,,,-34.0,,-14.0
2020-07-02,Virginia,Prince George County,0.0,21.0,,13.0,-31.0,8.0,0.75
2020-07-02,Virginia,Prince William County,2.0,12.0,124.0,-29.0,-46.0,14.0,12.6
2020-07-02,Virginia,Pulaski County,18.0,20.0,,,-28.0,5.0,3.3333333333333335
2020-07-02,Virginia,Radford,,,,,-41.0,,-41.0
2020-07-02,Virginia,Rappahannock County,,,,,-20.0,,-20.0
2020-07-02,Virginia,Richmond,-14.0,10.0,88.0,-14.0,-42.0,8.0,5.6
2020-07-02,Virginia,Richmond County,,,,,-23.0,,-23.0
2020-07-02,Virginia,Roanoke,-5.0,9.0,,-17.0,-35.0,7.0,-12.0
2020-07-02,Virginia,Roanoke County,6.0,13.0,,,-39.0,10.0,-6.666666666666667
2020-07-02,Virginia,Rockbridge County,18.0,,,10.0,-32.0,,-1.3333333333333333
2020-07-02,Virginia,Rockingham County,18.0,24.0,,26.0,-31.0,6.0,9.25
2020-07-02,Virginia,Russell County,,3.0,,,-23.0,,-10.0
2020-07-02,Virginia,Salem,7.0,-1.0,,,-40.0,,-11.333333333333334
2020-07-02,Virginia,Scott County,,,,,-31.0,,-31.0
2020-07-02,Virginia,Shenandoah County,30.0,37.0,,-4.0,-31.0,6.0,8.0
2020-07-02,Virginia,Smyth County,,26.0,,,-27.0,,-0.5
2020-07-02,Virginia,Southampton County,,,,,-27.0,,-27.0
2020-07-02,Virginia,Spotsylvania County,11.0,22.0,,,-40.0,10.0,-2.3333333333333335
2020-07-02,Virginia,Stafford County,9.0,16.0,,,-49.0,14.0,-8.0
2020-07-02,Virginia,Staunton,9.0,14.0,,,-32.0,,-3.0
2020-07-02,Virginia,Suffolk,6.0,15.0,,10.0,-38.0,9.0,-1.75
2020-07-02,Virginia,Surry County,,,,,-29.0,,-29.0
2020-07-02,Virginia,Sussex County,,,,,-30.0,,-30.0
2020-07-02,Virginia,Tazewell County,27.0,29.0,,,-23.0,3.0,11.0
2020-07-02,Virginia,Virginia Beach,9.0,19.0,145.0,-13.0,-39.0,10.0,24.2
2020-07-02,Virginia,Warren County,19.0,28.0,,,-33.0,7.0,4.666666666666667
2020-07-02,Virginia,Washington County,13.0,26.0,,15.0,-29.0,3.0,6.25
2020-07-02,Virginia,Waynesboro,12.0,18.0,,,-29.0,,0.3333333333333333
2020-07-02,Virginia,Westmoreland County,,,,,-31.0,,-31.0
2020-07-02,Virginia,Williamsburg,5.0,50.0,,,-50.0,,1.6666666666666667
2020-07-02,Virginia,Winchester,-5.0,9.0,,,-30.0,,-8.666666666666666
2020-07-02,Virginia,Wise County,31.0,18.0,,,-34.0,,5.0
2020-07-02,Virginia,Wythe County,17.0,44.0,,13.0,-29.0,,11.25
2020-07-02,Virginia,York County,14.0,21.0,,,-46.0,13.0,-3.6666666666666665
2020-07-03,Virginia,Accomack County,51.0,57.0,,,-34.0,,24.666666666666668
2020-07-03,Virginia,Albemarle County,-15.0,-1.0,,-39.0,-60.0,16.0,-28.75
2020-07-03,Virginia,Alexandria,-25.0,-1.0,,-62.0,-65.0,20.0,-38.25
2020-07-03,Virginia,Alleghany County,,,,30.0,-42.0,,-6.0
2020-07-03,Virginia,Amelia County,,,,,-53.0,,-53.0
2020-07-03,Virginia,Amherst County,14.0,18.0,,,-52.0,,-6.666666666666667
2020-07-03,Virginia,Appomattox County,13.0,,,,-51.0,,-19.0
2020-07-03,Virginia,Arlington County,-41.0,-12.0,-5.0,-65.0,-71.0,22.0,-38.8
2020-07-03,Virginia,Augusta County,2.0,19.0,,19.0,-53.0,11.0,-3.25
2020-07-03,Virginia,Bedford County,4.0,28.0,,,-55.0,12.0,-7.666666666666667
2020-07-03,Virginia,Bland County,,,,60.0,-57.0,,1.5
2020-07-03,Virginia,Botetourt County,-24.0,,,16.0,-57.0,,-21.666666666666668
2020-07-03,Virginia,Bristol,1.0,17.0,,,-48.0,,-10.0
2020-07-03,Virginia,Brunswick County,,,,-62.0,-44.0,,-53.0
2020-07-03,Virginia,Buchanan County,,,,,-39.0,,-39.0
2020-07-03,Virginia,Buckingham County,,,,,-54.0,,-54.0
2020-07-03,Virginia,Buena Vista,,,,,-56.0,,-56.0
2020-07-03,Virginia,Campbell County,1.0,18.0,,,-57.0,11.0,-12.666666666666666
2020-07-03,Virginia,Caroline County,-4.0,29.0,,16.0,-58.0,,-4.25
2020-07-03,Virginia,Carroll County,,68.0,,,-47.0,,10.5
2020-07-03,Virginia,Charles City County,,,,,-57.0,,-57.0
2020-07-03,Virginia,Charlotte County,,,,,-50.0,,-50.0
2020-07-03,Virginia,Charlottesville,-29.0,-10.0,27.0,-53.0,-61.0,,-25.2
2020-07-03,Virginia,Chesapeake,-3.0,20.0,,-29.0,-62.0,16.0,-18.5
2020-07-03,Virginia,Chesterfield County,-6.0,7.0,89.0,-14.0,-62.0,15.0,2.8
2020-07-03,Virginia,Clarke County,,,,,-57.0,,-57.0
2020-07-03,Virginia,Colonial Heights,-4.0,10.0,,,-52.0,,-15.333333333333334
2020-07-03,Virginia,Covington,,,,,-39.0,,-39.0
2020-07-03,Virginia,Craig County,,,,,-62.0,,-62.0
2020-07-03,Virginia,Culpeper County,4.0,11.0,,,-56.0,14.0,-13.666666666666666
2020-07-03,Virginia,Cumberland County,,,,,-51.0,,-51.0
2020-07-03,Virginia,Danville,3.0,21.0,,-5.0,-46.0,8.0,-6.75
2020-07-03,Virginia,Dickenson County,,,,,-44.0,,-44.0
2020-07-03,Virginia,Dinwiddie County,,17.0,,,-52.0,,-17.5
2020-07-03,Virginia,Emporia,4.0,,,36.0,-41.0,,-0.3333333333333333
2020-07-03,Virginia,Essex County,21.0,,,,-46.0,,-12.5
2020-07-03,Virginia,Fairfax,-27.0,2.0,,,-64.0,,-29.666666666666668
2020-07-03,Virginia,Fairfax County,-22.0,3.0,72.0,-60.0,-66.0,21.0,-14.6
2020-07-03,Virginia,Falls Church,-22.0,,,,-75.0,,-48.5
2020-07-03,Virginia,Fauquier County,9.0,5.0,,,-60.0,16.0,-15.333333333333334
2020-07-03,Virginia,Floyd County,,,,,-56.0,,-56.0
2020-07-03,Virginia,Fluvanna County,,8.0,,,-57.0,,-24.5
2020-07-03,Virginia,Franklin,,,,3.0,-50.0,,-23.5
2020-07-03,Virginia,Franklin County,12.0,21.0,,,-52.0,12.0,-6.333333333333333
2020-07-03,Virginia,Frederick County,8.0,18.0,,-3.0,-54.0,13.0,-7.75
2020-07-03,Virginia,Fredericksburg,-9.0,5.0,,-72.0,-55.0,,-32.75
2020-07-03,Virginia,Galax,-1.0,,,,-58.0,,-29.5
2020-07-03,Virginia,Giles County,,,,,-55.0,,-55.0
2020-07-03,Virginia,Gloucester County,8.0,43.0,,,-50.0,,0.3333333333333333
2020-07-03,Virginia,Goochland County,,,,,-60.0,,-60.0
2020-07-03,Virginia,Grayson County,,,,,-50.0,,-50.0
2020-07-03,Virginia,Greene County,,,,,-58.0,,-58.0
2020-07-03,Virginia,Greensville County,,,,17.0,-52.0,,-17.5
2020-07-03,Virginia,Halifax County,-2.0,15.0,,,-47.0,,-11.333333333333334
2020-07-03,Virginia,Hampton,-7.0,14.0,,-6.0,-60.0,15.0,-14.75
2020-07-03,Virginia,Hanover County,4.0,8.0,,1.0,-64.0,15.0,-12.75
2020-07-03,Virginia,Harrisonburg,-13.0,7.0,,-30.0,-54.0,11.0,-22.5
2020-07-03,Virginia,Henrico County,-14.0,3.0,11.0,-35.0,-61.0,15.0,-19.2
2020-07-03,Virginia,Henry County,7.0,13.0,,,-51.0,11.0,-10.333333333333334
2020-07-03,Virginia,Hopewell,-8.0,4.0,,,-52.0,,-18.666666666666668
2020-07-03,Virginia,Isle of Wight County,2.0,20.0,,,-59.0,,-12.333333333333334
2020-07-03,Virginia,James City County,11.0,29.0,,,-55.0,14.0,-5.0
2020-07-03,Virginia,King George County,13.0,25.0,,,-62.0,,-8.0
2020-07-03,Virginia,King William County,,,,,-63.0,,-63.0
2020-07-03,Virginia,King and Queen County,,,,,-60.0,,-60.0
2020-07-03,Virginia,Lancaster County,,,,,-40.0,,-40.0
2020-07-03,Virginia,Lee County,,,,,-48.0,,-48.0
2020-07-03,Virginia,Loudoun County,-16.0,8.0,32.0,-70.0,-66.0,19.0,-22.4
2020-07-03,Virginia,Louisa County,19.0,38.0,,,-55.0,,0.6666666666666666
2020-07-03,Virginia,Lunenburg County,,,,,-48.0,,-48.0
2020-07-03,Virginia,Lynchburg,-11.0,1.0,,,-54.0,12.0,-21.333333333333332
2020-07-03,Virginia,Madison County,,,,,-56.0,,-56.0
2020-07-03,Virginia,Manassas,-2.0,25.0,,-30.0,-57.0,16.0,-16.0
2020-07-03,Virginia,Manassas Park,,,,,-60.0,,-60.0
2020-07-03,Virginia,Martinsville,-4.0,11.0,,,-48.0,,-13.666666666666666
2020-07-03,Virginia,Mathews County,,,,,-44.0,,-44.0
2020-07-03,Virginia,Mecklenburg County,26.0,47.0,,37.0,-45.0,,16.25
2020-07-03,Virginia,Middlesex County,,,,,-43.0,,-43.0
2020-07-03,Virginia,Montgomery County,-24.0,14.0,,-6.0,-59.0,14.0,-18.75
2020-07-03,Virginia,Nelson County,,,,,-52.0,,-52.0
2020-07-03,Virginia,New Kent County,16.0,32.0,,,-63.0,,-5.0
2020-07-03,Virginia,Newport News,-7.0,12.0,118.0,-37.0,-59.0,14.0,5.4
2020-07-03,Virginia,Norfolk,-10.0,9.0,71.0,-31.0,-57.0,14.0,-3.6
2020-07-03,Virginia,Northampton County,,51.0,,,-40.0,,5.5
2020-07-03,Virginia,Northumberland County,,,,,-39.0,,-39.0
2020-07-03,Virginia,Nottoway County,,,,,-47.0,,-47.0
2020-07-03,Virginia,Orange County,23.0,19.0,,,-55.0,,-4.333333333333333
2020-07-03,Virginia,Page County,,,,,-48.0,,-48.0
2020-07-03,Virginia,Patrick County,,,,,-47.0,,-47.0
2020-07-03,Virginia,Petersburg,8.0,8.0,,,-49.0,11.0,-11.0
2020-07-03,Virginia,Pittsylvania County,9.0,20.0,,,-51.0,10.0,-7.333333333333333
2020-07-03,Virginia,Poquoson,,,,,-65.0,,-65.0
2020-07-03,Virginia,Portsmouth,1.0,7.0,,2.0,-56.0,13.0,-11.5
2020-07-03,Virginia,Powhatan County,4.0,,,,-63.0,,-29.5
2020-07-03,Virginia,Prince Edward County,-11.0,,,,-48.0,,-29.5
2020-07-03,Virginia,Prince George County,-8.0,15.0,,-4.0,-59.0,,-14.0
2020-07-03,Virginia,Prince William County,-3.0,14.0,161.0,-25.0,-62.0,19.0,17.0
2020-07-03,Virginia,Pulaski County,10.0,19.0,,,-55.0,,-8.666666666666666
2020-07-03,Virginia,Radford,,,,,-59.0,,-59.0
2020-07-03,Virginia,Rappahannock County,,,,,-53.0,,-53.0
2020-07-03,Virginia,Richmond,-25.0,7.0,151.0,-18.0,-57.0,13.0,11.6
2020-07-03,Virginia,Richmond County,,,,,-45.0,,-45.0
2020-07-03,Virginia,Roanoke,-15.0,3.0,,-23.0,-52.0,11.0,-21.75
2020-07-03,Virginia,Roanoke County,-2.0,9.0,,,-59.0,14.0,-17.333333333333332
2020-07-03,Virginia,Rockbridge County,15.0,,,7.0,-52.0,,-10.0
2020-07-03,Virginia,Rockingham County,11.0,21.0,,6.0,-55.0,12.0,-4.25
2020-07-03,Virginia,Russell County,,,,,-45.0,,-45.0
2020-07-03,Virginia,Salem,-6.0,-4.0,,,-61.0,,-23.666666666666668
2020-07-03,Virginia,Scott County,,,,,-50.0,,-50.0
2020-07-03,Virginia,Shenandoah County,12.0,26.0,,-10.0,-53.0,10.0,-6.25
2020-07-03,Virginia,Smyth County,-4.0,8.0,,,-49.0,,-15.0
2020-07-03,Virginia,Southampton County,,,,,-55.0,,-55.0
2020-07-03,Virginia,Spotsylvania County,3.0,23.0,,,-57.0,15.0,-10.333333333333334
2020-07-03,Virginia,Stafford County,6.0,11.0,,,-65.0,18.0,-16.0
2020-07-03,Virginia,Staunton,1.0,10.0,,,-50.0,,-13.0
2020-07-03,Virginia,Suffolk,-6.0,15.0,,7.0,-61.0,16.0,-11.25
2020-07-03,Virginia,Surry County,,,,,-50.0,,-50.0
2020-07-03,Virginia,Sussex County,,,,13.0,-53.0,,-20.0
2020-07-03,Virginia,Tazewell County,19.0,27.0,,,-44.0,,0.6666666666666666
2020-07-03,Virginia,Virginia Beach,5.0,21.0,187.0,-18.0,-60.0,16.0,27.0
2020-07-03,Virginia,Warren County,23.0,38.0,,,-55.0,,2.0
2020-07-03,Virginia,Washington County,8.0,24.0,,28.0,-49.0,9.0,2.75
2020-07-03,Virginia,Waynesboro,7.0,19.0,,,-46.0,,-6.666666666666667
2020-07-03,Virginia,Westmoreland County,,,,,-53.0,,-53.0
2020-07-03,Virginia,Williamsburg,5.0,41.0,,,-52.0,,-2.0
2020-07-03,Virginia,Winchester,-9.0,8.0,,,-49.0,,-16.666666666666668
2020-07-03,Virginia,Wise County,10.0,7.0,,,-47.0,,-10.0
2020-07-03,Virginia,Wythe County,-2.0,43.0,,5.0,-47.0,,-0.25
2020-07-03,Virginia,York County,10.0,26.0,,,-67.0,17.0,-10.333333333333334
2020-07-04,Virginia,Accomack County,57.0,,,,-4.0,,26.5
2020-07-04,Virginia,Albemarle County,-37.0,-11.0,,-29.0,-28.0,4.0,-26.25
2020-07-04,Virginia,Alexandria,-50.0,-20.0,,-54.0,-26.0,6.0,-37.5
2020-07-04,Virginia,Alleghany County,,,,,-15.0,,-15.0
2020-07-04,Virginia,Amherst County,-7.0,16.0,,,-32.0,,-7.666666666666667
2020-07-04,Virginia,Appomattox County,-11.0,,,,-22.0,,-16.5
2020-07-04,Virginia,Arlington County,-50.0,-21.0,111.0,-60.0,-17.0,8.0,-7.4
2020-07-04,Virginia,Augusta County,-28.0,7.0,,0.0,-26.0,1.0,-11.75
2020-07-04,Virginia,Bath County,,,2.0,,,,2.0
2020-07-04,Virginia,Bedford County,-23.0,27.0,,,-23.0,,-6.333333333333333
2020-07-04,Virginia,Botetourt County,-42.0,,,-11.0,-23.0,,-25.333333333333332
2020-07-04,Virginia,Bristol,-36.0,13.0,,,-24.0,,-15.666666666666666
2020-07-04,Virginia,Brunswick County,,,,-75.0,-22.0,,-48.5
2020-07-04,Virginia,Campbell County,-24.0,13.0,,,-35.0,,-15.333333333333334
2020-07-04,Virginia,Caroline County,-30.0,,-44.0,-9.0,-23.0,,-26.5
2020-07-04,Virginia,Carroll County,,,,,-14.0,,-14.0
2020-07-04,Virginia,Charlottesville,-57.0,-31.0,0.0,-62.0,-28.0,,-35.6
2020-07-04,Virginia,Chesapeake,-32.0,2.0,81.0,-34.0,-27.0,5.0,-2.0
2020-07-04,Virginia,Chesterfield County,-35.0,-10.0,64.0,-25.0,-26.0,5.0,-6.4
2020-07-04,Virginia,Colonial Heights,-39.0,-16.0,,,-30.0,,-28.333333333333332
2020-07-04,Virginia,Culpeper County,-22.0,9.0,,,-29.0,,-14.0
2020-07-04,Virginia,Danville,-24.0,2.0,,,-22.0,,-14.666666666666666
2020-07-04,Virginia,Dinwiddie County,,,,,-21.0,,-21.0
2020-07-04,Virginia,Emporia,-10.0,,,,,,-10.0
2020-07-04,Virginia,Essex County,-19.0,,,,-37.0,,-28.0
2020-07-04,Virginia,Fairfax,-52.0,-29.0,,,-35.0,,-38.666666666666664
2020-07-04,Virginia,Fairfax County,-44.0,-15.0,122.0,-41.0,-29.0,8.0,-1.4
2020-07-04,Virginia,Falls Church,-54.0,,,,,,-54.0
2020-07-04,Virginia,Fauquier County,-18.0,2.0,,,-26.0,,-14.0
2020-07-04,Virginia,Fluvanna County,,,,,-27.0,,-27.0
2020-07-04,Virginia,Franklin County,-2.0,19.0,,,-21.0,,-1.3333333333333333
2020-07-04,Virginia,Frederick County,-27.0,8.0,,-28.0,-30.0,2.0,-19.25
2020-07-04,Virginia,Fredericksburg,-41.0,-3.0,,,-25.0,,-23.0
2020-07-04,Virginia,Galax,-20.0,,,,,,-20.0
2020-07-04,Virginia,Giles County,,,,,-19.0,,-19.0
2020-07-04,Virginia,Gloucester County,-20.0,,,,-19.0,,-19.5
2020-07-04,Virginia,Goochland County,,,,,-15.0,,-15.0
2020-07-04,Virginia,Greene County,-15.0,,,,-25.0,,-20.0
2020-07-04,Virginia,Greensville County,,,,-8.0,,,-8.0
2020-07-04,Virginia,Halifax County,-22.0,6.0,,,-22.0,,-12.666666666666666
2020-07-04,Virginia,Hampton,-33.0,9.0,,3.0,-31.0,4.0,-13.0
2020-07-04,Virginia,Hanover County,-32.0,-3.0,,-2.0,-26.0,4.0,-15.75
2020-07-04,Virginia,Harrisonburg,-44.0,-15.0,,-38.0,-44.0,,-35.25
2020-07-04,Virginia,Henrico County,-38.0,-11.0,,-46.0,-30.0,5.0,-31.25
2020-07-04,Virginia,Henry County,-23.0,8.0,,,-27.0,,-14.0
2020-07-04,Virginia,Hopewell,-26.0,0.0,,,-27.0,,-17.666666666666668
2020-07-04,Virginia,Isle of Wight County,-20.0,18.0,,,-22.0,,-8.0
2020-07-04,Virginia,James City County,-23.0,22.0,,,-23.0,,-8.0
2020-07-04,Virginia,King George County,-6.0,23.0,,,-21.0,,-1.3333333333333333
2020-07-04,Virginia,King William County,,,,,-20.0,,-20.0
2020-07-04,Virginia,Lee County,,,,,-17.0,,-17.0
2020-07-04,Virginia,Loudoun County,-41.0,-10.0,19.0,-73.0,-27.0,7.0,-26.4
2020-07-04,Virginia,Louisa County,-3.0,26.0,,,-24.0,,-0.3333333333333333
2020-07-04,Virginia,Lynchburg,-39.0,-12.0,,-16.0,-35.0,3.0,-25.5
2020-07-04,Virginia,Manassas,-29.0,14.0,,,-32.0,,-15.666666666666666
2020-07-04,Virginia,Manassas Park,,,,,-35.0,,-35.0
2020-07-04,Virginia,Martinsville,-31.0,1.0,,,-22.0,,-17.333333333333332
2020-07-04,Virginia,Mecklenburg County,-4.0,,,3.0,-10.0,,-3.6666666666666665
2020-07-04,Virginia,Montgomery County,-38.0,9.0,,-9.0,-24.0,2.0,-15.5
2020-07-04,Virginia,Nelson County,,,,,-17.0,,-17.0
2020-07-04,Virginia,New Kent County,-5.0,,,,-21.0,,-13.0
2020-07-04,Virginia,Newport News,-34.0,-3.0,,-18.0,-31.0,4.0,-21.5
2020-07-04,Virginia,Norfolk,-34.0,6.0,102.0,-30.0,-30.0,3.0,2.8
2020-07-04,Virginia,Northampton County,,,,,-14.0,,-14.0
2020-07-04,Virginia,Norton,-31.0,,,,,,-31.0
2020-07-04,Virginia,Nottoway County,,,,,-26.0,,-26.0
2020-07-04,Virginia,Orange County,-8.0,11.0,,,-17.0,,-4.666666666666667
2020-07-04,Virginia,Page County,48.0,,,,-18.0,,15.0
2020-07-04,Virginia,Patrick County,,,,,-18.0,,-18.0
2020-07-04,Virginia,Petersburg,-21.0,-2.0,,,-26.0,,-16.333333333333332
2020-07-04,Virginia,Pittsylvania County,-15.0,15.0,,,-26.0,,-8.666666666666666
2020-07-04,Virginia,Portsmouth,-17.0,1.0,,30.0,-29.0,3.0,-3.75
2020-07-04,Virginia,Powhatan County,-12.0,,,,-18.0,,-15.0
2020-07-04,Virginia,Prince Edward County,-35.0,,,,-34.0,,-34.5
2020-07-04,Virginia,Prince George County,-27.0,13.0,,-9.0,-19.0,,-10.5
2020-07-04,Virginia,Prince William County,-35.0,-5.0,143.0,-31.0,-30.0,6.0,8.4
2020-07-04,Virginia,Pulaski County,-15.0,12.0,,,-28.0,,-10.333333333333334
2020-07-04,Virginia,Radford,,,,,-24.0,,-24.0
2020-07-04,Virginia,Richmond,-49.0,-2.0,101.0,-8.0,-33.0,3.0,1.8
2020-07-04,Virginia,Roanoke,-41.0,-12.0,43.0,-25.0,-29.0,2.0,-12.8
2020-07-04,Virginia,Roanoke County,-31.0,-2.0,,,-30.0,3.0,-21.0
2020-07-04,Virginia,Rockbridge County,-10.0,,,-17.0,-18.0,,-15.0
2020-07-04,Virginia,Rockingham County,-14.0,17.0,,-15.0,-32.0,1.0,-11.0
2020-07-04,Virginia,Russell County,,,,,-5.0,,-5.0
2020-07-04,Virginia,Salem,-22.0,-11.0,,,-35.0,,-22.666666666666668
2020-07-04,Virginia,Scott County,,,,,-14.0,,-14.0
2020-07-04,Virginia,Shenandoah County,-2.0,18.0,,-28.0,-31.0,,-10.75
2020-07-04,Virginia,Smyth County,,,,,-10.0,,-10.0
2020-07-04,Virginia,Southampton County,,,,,-20.0,,-20.0
2020-07-04,Virginia,Spotsylvania County,-36.0,10.0,,,-23.0,4.0,-16.333333333333332
2020-07-04,Virginia,Stafford County,-22.0,1.0,,,-26.0,6.0,-15.666666666666666
2020-07-04,Virginia,Staunton,-28.0,0.0,,,-31.0,,-19.666666666666668
2020-07-04,Virginia,Suffolk,-32.0,3.0,,15.0,-27.0,4.0,-10.25
2020-07-04,Virginia,Sussex County,,,,-8.0,-39.0,,-23.5
2020-07-04,Virginia,Tazewell County,-13.0,13.0,,,-10.0,,-3.3333333333333335
2020-07-04,Virginia,Virginia Beach,-22.0,10.0,159.0,-18.0,-25.0,4.0,20.8
2020-07-04,Virginia,Warren County,-10.0,30.0,,,-25.0,,-1.6666666666666667
2020-07-04,Virginia,Washington County,-21.0,6.0,,-16.0,-14.0,,-11.25
2020-07-04,Virginia,Waynesboro,-23.0,-1.0,,,-17.0,,-13.666666666666666
2020-07-04,Virginia,Westmoreland County,,,,,-19.0,,-19.0
2020-07-04,Virginia,Williamsburg,-14.0,,,,-29.0,,-21.5
2020-07-04,Virginia,Winchester,-48.0,-19.0,,,-34.0,,-33.666666666666664
2020-07-04,Virginia,Wise County,-16.0,26.0,,,-16.0,,-2.0
2020-07-04,Virginia,Wythe County,-17.0,19.0,,-19.0,-16.0,,-8.25
2020-07-04,Virginia,York County,-16.0,13.0,,,-24.0,,-9.0
2020-07-05,Virginia,Accomack County,,,,,-2.0,,-2.0
2020-07-05,Virginia,Albemarle County,-29.0,-27.0,28.0,-25.0,-29.0,,-16.4
2020-07-05,Virginia,Alexandria,-40.0,-27.0,67.0,-48.0,-22.0,6.0,-14.0
2020-07-05,Virginia,Alleghany County,,,,,-15.0,,-15.0
2020-07-05,Virginia,Amherst County,0.0,,,,-12.0,,-6.0
2020-07-05,Virginia,Appomattox County,,,,,-17.0,,-17.0
2020-07-05,Virginia,Arlington County,-44.0,-30.0,8.0,-59.0,-9.0,6.0,-26.8
2020-07-05,Virginia,Augusta County,-2.0,-5.0,,36.0,-19.0,1.0,2.5
2020-07-05,Virginia,Bath County,,,-34.0,,,,-34.0
2020-07-05,Virginia,Bedford County,-4.0,15.0,,,-17.0,,-2.0
2020-07-05,Virginia,Bland County,,,,99.0,,,99.0
2020-07-05,Virginia,Botetourt County,,,,,-16.0,,-16.0
2020-07-05,Virginia,Bristol,-2.0,,,,-23.0,,-12.5
2020-07-05,Virginia,Brunswick County,,,,-55.0,,,-55.0
2020-07-05,Virginia,Campbell County,-7.0,4.0,,,-21.0,,-8.0
2020-07-05,Virginia,Caroline County,,,,29.0,-12.0,,8.5
2020-07-05,Virginia,Carroll County,,,,,-12.0,,-12.0
2020-07-05,Virginia,Charlottesville,-45.0,-30.0,-34.0,-63.0,-31.0,,-40.6
2020-07-05,Virginia,Chesapeake,-17.0,0.0,42.0,-32.0,-19.0,3.0,-5.2
2020-07-05,Virginia,Chesterfield County,-21.0,-12.0,29.0,-4.0,-20.0,3.0,-5.6
2020-07-05,Virginia,Colonial Heights,-25.0,-14.0,,,-19.0,,-19.333333333333332
2020-07-05,Virginia,Culpeper County,-14.0,-13.0,,,-19.0,,-15.333333333333334
2020-07-05,Virginia,Danville,-11.0,4.0,,,-22.0,,-9.666666666666666
2020-07-05,Virginia,Dinwiddie County,,,,,-10.0,,-10.0
2020-07-05,Virginia,Fairfax,-42.0,-30.0,,,-23.0,,-31.666666666666668
2020-07-05,Virginia,Fairfax County,-37.0,-26.0,49.0,-47.0,-19.0,7.0,-16.0
2020-07-05,Virginia,Falls Church,-43.0,,,,,,-43.0
2020-07-05,Virginia,Fauquier County,-4.0,-10.0,,,-16.0,,-10.0
2020-07-05,Virginia,Fluvanna County,,,,,-14.0,,-14.0
2020-07-05,Virginia,Franklin County,7.0,19.0,,,-14.0,,4.0
2020-07-05,Virginia,Frederick County,-6.0,10.0,,-4.0,-20.0,0.0,-5.0
2020-07-05,Virginia,Fredericksburg,-30.0,-16.0,,,-16.0,,-20.666666666666668
2020-07-05,Virginia,Galax,-8.0,,,,,,-8.0
2020-07-05,Virginia,Giles County,,,,,-15.0,,-15.0
2020-07-05,Virginia,Gloucester County,-2.0,,,,-10.0,,-6.0
2020-07-05,Virginia,Greene County,,,,,-25.0,,-25.0
2020-07-05,Virginia,Greensville County,,,,43.0,,,43.0
2020-07-05,Virginia,Halifax County,-5.0,,,,-15.0,,-10.0
2020-07-05,Virginia,Hampton,-18.0,-1.0,254.0,-17.0,-21.0,4.0,39.4
2020-07-05,Virginia,Hanover County,-8.0,-6.0,,39.0,-20.0,1.0,1.25
2020-07-05,Virginia,Harrisonburg,-30.0,-8.0,,,-27.0,,-21.666666666666668
2020-07-05,Virginia,Henrico County,-24.0,-16.0,-12.0,-38.0,-21.0,4.0,-22.2
2020-07-05,Virginia,Henry County,-9.0,7.0,,,-17.0,,-6.333333333333333
2020-07-05,Virginia,Hopewell,-7.0,-5.0,,,-25.0,,-12.333333333333334
2020-07-05,Virginia,Isle of Wight County,0.0,-5.0,,,-13.0,,-6.0
2020-07-05,Virginia,James City County,0.0,7.0,,,-19.0,,-4.0
2020-07-05,Virginia,King George County,9.0,34.0,,,-15.0,,9.333333333333334
2020-07-05,Virginia,King William County,,,,,-13.0,,-13.0
2020-07-05,Virginia,Lee County,,,,,-7.0,,-7.0
2020-07-05,Virginia,Loudoun County,-31.0,-26.0,16.0,-68.0,-17.0,5.0,-25.2
2020-07-05,Virginia,Louisa County,9.0,16.0,,,-12.0,,4.333333333333333
2020-07-05,Virginia,Lynchburg,-25.0,-17.0,,-16.0,-26.0,,-21.0
2020-07-05,Virginia,Manassas,-26.0,-17.0,,,-19.0,,-20.666666666666668
2020-07-05,Virginia,Manassas Park,,,,,-15.0,,-15.0
2020-07-05,Virginia,Martinsville,,,,,-29.0,,-29.0
2020-07-05,Virginia,Mecklenburg County,13.0,,,57.0,-9.0,,20.333333333333332
2020-07-05,Virginia,Montgomery County,-35.0,-10.0,,14.0,-19.0,2.0,-12.5
2020-07-05,Virginia,Nelson County,,,,,-20.0,,-20.0
2020-07-05,Virginia,New Kent County,27.0,,,67.0,-21.0,,24.333333333333332
