,state,county,date,variable,value
31034,Virginia,Henry County,2020-06-20,Non_Residential_7d_Rolling,-9.09523809523811
31035,Virginia,Henry County,2020-06-21,Non_Residential_7d_Rolling,-8.761904761904775
31036,Virginia,Henry County,2020-06-22,Non_Residential_7d_Rolling,-8.571428571428585
31037,Virginia,Henry County,2020-06-23,Non_Residential_7d_Rolling,-7.571428571428585
31038,Virginia,Henry County,2020-06-24,Non_Residential_7d_Rolling,-7.09523809523811
31039,Virginia,Henry County,2020-06-25,Non_Residential_7d_Rolling,-6.714285714285729
31040,Virginia,Henry County,2020-06-26,Non_Residential_7d_Rolling,-6.428571428571443
31041,Virginia,Henry County,2020-06-27,Non_Residential_7d_Rolling,-7.0476190476190625
31042,Virginia,Henry County,2020-06-28,Non_Residential_7d_Rolling,-7.8095238095238235
31043,Virginia,Henry County,2020-06-29,Non_Residential_7d_Rolling,-7.238095238095253
31044,Virginia,Henry County,2020-06-30,Non_Residential_7d_Rolling,-7.1428571428571574
31045,Virginia,Henry County,2020-07-01,Non_Residential_7d_Rolling,-6.047619047619061
31046,Virginia,Henry County,2020-07-02,Non_Residential_7d_Rolling,-4.571428571428585
31047,Virginia,Henry County,2020-07-03,Non_Residential_7d_Rolling,-4.380952380952395
31048,Virginia,Henry County,2020-07-04,Non_Residential_7d_Rolling,-5.904761904761919
31049,Virginia,Henry County,2020-07-05,Non_Residential_7d_Rolling,-5.904761904761918
31050,Virginia,Henry County,2020-07-06,Non_Residential_7d_Rolling,-6.09523809523811
31051,Virginia,Henry County,2020-07-07,Non_Residential_7d_Rolling,-5.952380952380968
31052,Virginia,Henry County,2020-07-08,Non_Residential_7d_Rolling,-6.666666666666681
31053,Virginia,Henry County,2020-07-09,Non_Residential_7d_Rolling,-8.190476190476206
31054,Virginia,Henry County,2020-07-10,Non_Residential_7d_Rolling,-8.619047619047633
31055,Virginia,Henry County,2020-07-11,Non_Residential_7d_Rolling,-6.380952380952395
31056,Virginia,Henry County,2020-07-12,Non_Residential_7d_Rolling,-5.857142857142871
31057,Virginia,Henry County,2020-07-13,Non_Residential_7d_Rolling,-6.095238095238109
31058,Virginia,Henry County,2020-07-14,Non_Residential_7d_Rolling,-6.380952380952396
31059,Virginia,Henry County,2020-07-15,Non_Residential_7d_Rolling,-6.714285714285729
31060,Virginia,Henry County,2020-07-16,Non_Residential_7d_Rolling,-6.952380952380968
31061,Virginia,Henry County,2020-07-17,Non_Residential_7d_Rolling,-7.09523809523811
31062,Virginia,Henry County,2020-07-18,Non_Residential_7d_Rolling,-7.761904761904775
31063,Virginia,Henry County,2020-07-19,Non_Residential_7d_Rolling,-8.142857142857157
31064,Virginia,Henry County,2020-07-20,Non_Residential_7d_Rolling,-8.09523809523811
31065,Virginia,Henry County,2020-07-21,Non_Residential_7d_Rolling,-8.428571428571443
31066,Virginia,Henry County,2020-07-22,Non_Residential_7d_Rolling,-8.47619047619049
31067,Virginia,Henry County,2020-07-23,Non_Residential_7d_Rolling,-8.571428571428585
31068,Virginia,Henry County,2020-07-24,Non_Residential_7d_Rolling,-8.142857142857158
31069,Virginia,Henry County,2020-07-25,Non_Residential_7d_Rolling,-8.523809523809538
31070,Virginia,Henry County,2020-07-26,Non_Residential_7d_Rolling,-8.238095238095253
31071,Virginia,Henry County,2020-07-27,Non_Residential_7d_Rolling,-8.238095238095253
31072,Virginia,Henry County,2020-07-28,Non_Residential_7d_Rolling,-8.333333333333348
31073,Virginia,Henry County,2020-07-29,Non_Residential_7d_Rolling,-7.952380952380968
31074,Virginia,Henry County,2020-07-30,Non_Residential_7d_Rolling,-7.523809523809538
31075,Virginia,Henry County,2020-07-31,Non_Residential_7d_Rolling,-7.047619047619061
31076,Virginia,Henry County,2020-08-01,Non_Residential_7d_Rolling,-5.952380952380968
31077,Virginia,Henry County,2020-08-02,Non_Residential_7d_Rolling,-6.095238095238109
31078,Virginia,Henry County,2020-08-03,Non_Residential_7d_Rolling,-6.000000000000014
31079,Virginia,Henry County,2020-08-04,Non_Residential_7d_Rolling,-5.4761904761904905
31080,Virginia,Henry County,2020-08-05,Non_Residential_7d_Rolling,-5.714285714285729
31081,Virginia,Henry County,2020-08-06,Non_Residential_7d_Rolling,-5.904761904761919
31082,Virginia,Henry County,2020-08-07,Non_Residential_7d_Rolling,-6.1428571428571574
31083,Virginia,Henry County,2020-08-08,Non_Residential_7d_Rolling,-6.4761904761904905
31084,Virginia,Henry County,2020-08-09,Non_Residential_7d_Rolling,-6.238095238095252
31085,Virginia,Henry County,2020-08-10,Non_Residential_7d_Rolling,-6.428571428571443
31086,Virginia,Henry County,2020-08-11,Non_Residential_7d_Rolling,-6.952380952380966
31087,Virginia,Henry County,2020-08-12,Non_Residential_7d_Rolling,-7.428571428571443
31088,Virginia,Henry County,2020-08-13,Non_Residential_7d_Rolling,-7.619047619047633
31089,Virginia,Henry County,2020-08-14,Non_Residential_7d_Rolling,-8.988095238095251
31090,Virginia,Henry County,2020-08-15,Non_Residential_7d_Rolling,-10.511904761904775
31091,Virginia,Henry County,2020-08-16,Non_Residential_7d_Rolling,-11.22619047619049
31092,Virginia,Henry County,2020-08-17,Non_Residential_7d_Rolling,-13.22619047619049
31093,Virginia,Henry County,2020-08-18,Non_Residential_7d_Rolling,-15.273809523809538
31094,Virginia,Henry County,2020-08-19,Non_Residential_7d_Rolling,-17.130952380952397
31095,Virginia,Henry County,2020-08-20,Non_Residential_7d_Rolling,-18.98809523809525
31096,Virginia,Henry County,2020-08-21,Non_Residential_7d_Rolling,-19.666666666666682
31097,Virginia,Henry County,2020-08-24,Non_Residential_7d_Rolling,-21.380952380952397
31098,Virginia,Henry County,2020-08-25,Non_Residential_7d_Rolling,-23.714285714285726
31099,Virginia,Henry County,2020-08-26,Non_Residential_7d_Rolling,-23.2857142857143
31100,Virginia,Henry County,2020-08-27,Non_Residential_7d_Rolling,-23.00000000000001
31101,Virginia,Henry County,2020-08-28,Non_Residential_7d_Rolling,-22.571428571428584
31102,Virginia,Henry County,2020-08-31,Non_Residential_7d_Rolling,-22.714285714285726
31103,Virginia,Henry County,2020-09-01,Non_Residential_7d_Rolling,-22.714285714285726
31104,Virginia,Hopewell,2020-03-02,Non_Residential_7d_Rolling,-17.42857142857144
31105,Virginia,Hopewell,2020-03-03,Non_Residential_7d_Rolling,-12.000000000000014
31106,Virginia,Hopewell,2020-03-04,Non_Residential_7d_Rolling,-7.380952380952396
31107,Virginia,Hopewell,2020-03-05,Non_Residential_7d_Rolling,-3.3333333333333472
31108,Virginia,Hopewell,2020-03-06,Non_Residential_7d_Rolling,-0.3333333333333475
31109,Virginia,Hopewell,2020-03-07,Non_Residential_7d_Rolling,4.095238095238082
31110,Virginia,Hopewell,2020-03-08,Non_Residential_7d_Rolling,8.999999999999988
31111,Virginia,Hopewell,2020-03-09,Non_Residential_7d_Rolling,8.380952380952367
31112,Virginia,Hopewell,2020-03-10,Non_Residential_7d_Rolling,7.571428571428558
31113,Virginia,Hopewell,2020-03-11,Non_Residential_7d_Rolling,7.476190476190462
31114,Virginia,Hopewell,2020-03-12,Non_Residential_7d_Rolling,7.380952380952366
31115,Virginia,Hopewell,2020-03-13,Non_Residential_7d_Rolling,7.999999999999986
31116,Virginia,Hopewell,2020-03-14,Non_Residential_7d_Rolling,7.619047619047605
31117,Virginia,Hopewell,2020-03-15,Non_Residential_7d_Rolling,6.428571428571415
31118,Virginia,Hopewell,2020-03-16,Non_Residential_7d_Rolling,5.476190476190462
31119,Virginia,Hopewell,2020-03-17,Non_Residential_7d_Rolling,4.095238095238082
31120,Virginia,Hopewell,2020-03-18,Non_Residential_7d_Rolling,2.190476190476176
31121,Virginia,Hopewell,2020-03-19,Non_Residential_7d_Rolling,0.047619047619033746
31122,Virginia,Hopewell,2020-03-20,Non_Residential_7d_Rolling,-1.8571428571428712
31123,Virginia,Hopewell,2020-03-21,Non_Residential_7d_Rolling,-4.238095238095252
31124,Virginia,Hopewell,2020-03-22,Non_Residential_7d_Rolling,-6.8095238095238235
31125,Virginia,Hopewell,2020-03-23,Non_Residential_7d_Rolling,-9.761904761904775
31126,Virginia,Hopewell,2020-03-24,Non_Residential_7d_Rolling,-11.809523809523824
31127,Virginia,Hopewell,2020-03-25,Non_Residential_7d_Rolling,-14.714285714285728
31128,Virginia,Hopewell,2020-03-26,Non_Residential_7d_Rolling,-16.857142857142872
31129,Virginia,Hopewell,2020-03-27,Non_Residential_7d_Rolling,-19.142857142857157
31130,Virginia,Hopewell,2020-03-28,Non_Residential_7d_Rolling,-20.2857142857143
31131,Virginia,Hopewell,2020-03-29,Non_Residential_7d_Rolling,-21.04761904761906
31132,Virginia,Hopewell,2020-03-30,Non_Residential_7d_Rolling,-21.90476190476192
31133,Virginia,Hopewell,2020-03-31,Non_Residential_7d_Rolling,-23.61904761904763
31134,Virginia,Hopewell,2020-04-01,Non_Residential_7d_Rolling,-23.095238095238106
31135,Virginia,Hopewell,2020-04-02,Non_Residential_7d_Rolling,-23.571428571428587
31136,Virginia,Hopewell,2020-04-03,Non_Residential_7d_Rolling,-23.333333333333346
31137,Virginia,Hopewell,2020-04-04,Non_Residential_7d_Rolling,-23.809523809523824
31138,Virginia,Hopewell,2020-04-05,Non_Residential_7d_Rolling,-23.14285714285716
31139,Virginia,Hopewell,2020-04-06,Non_Residential_7d_Rolling,-22.61904761904763
31140,Virginia,Hopewell,2020-04-07,Non_Residential_7d_Rolling,-21.02380952380954
31141,Virginia,Hopewell,2020-04-08,Non_Residential_7d_Rolling,-21.40476190476192
31142,Virginia,Hopewell,2020-04-09,Non_Residential_7d_Rolling,-20.666666666666682
31143,Virginia,Hopewell,2020-04-10,Non_Residential_7d_Rolling,-20.47619047619049
31144,Virginia,Hopewell,2020-04-11,Non_Residential_7d_Rolling,-19.23809523809525
31145,Virginia,Hopewell,2020-04-12,Non_Residential_7d_Rolling,-19.785714285714302
31146,Virginia,Hopewell,2020-04-13,Non_Residential_7d_Rolling,-20.785714285714302
31147,Virginia,Hopewell,2020-04-14,Non_Residential_7d_Rolling,-21.14285714285716
31148,Virginia,Hopewell,2020-04-15,Non_Residential_7d_Rolling,-20.21428571428573
31149,Virginia,Hopewell,2020-04-16,Non_Residential_7d_Rolling,-19.64285714285716
31150,Virginia,Hopewell,2020-04-17,Non_Residential_7d_Rolling,-19.785714285714302
31151,Virginia,Hopewell,2020-04-18,Non_Residential_7d_Rolling,-20.14285714285716
31152,Virginia,Hopewell,2020-04-19,Non_Residential_7d_Rolling,-19.500000000000018
31153,Virginia,Hopewell,2020-04-20,Non_Residential_7d_Rolling,-18.857142857142872
31154,Virginia,Hopewell,2020-04-21,Non_Residential_7d_Rolling,-19.000000000000018
31155,Virginia,Hopewell,2020-04-22,Non_Residential_7d_Rolling,-19.285714285714302
31156,Virginia,Hopewell,2020-04-23,Non_Residential_7d_Rolling,-19.785714285714302
31157,Virginia,Hopewell,2020-04-24,Non_Residential_7d_Rolling,-20.21428571428573
31158,Virginia,Hopewell,2020-04-25,Non_Residential_7d_Rolling,-20.285714285714302
31159,Virginia,Hopewell,2020-04-26,Non_Residential_7d_Rolling,-20.21428571428573
31160,Virginia,Hopewell,2020-04-27,Non_Residential_7d_Rolling,-19.71428571428573
31161,Virginia,Hopewell,2020-04-28,Non_Residential_7d_Rolling,-19.571428571428587
31162,Virginia,Hopewell,2020-04-29,Non_Residential_7d_Rolling,-19.428571428571445
31163,Virginia,Hopewell,2020-04-30,Non_Residential_7d_Rolling,-19.500000000000018
31164,Virginia,Hopewell,2020-05-01,Non_Residential_7d_Rolling,-18.11904761904763
31165,Virginia,Hopewell,2020-05-02,Non_Residential_7d_Rolling,-17.190476190476204
31166,Virginia,Hopewell,2020-05-03,Non_Residential_7d_Rolling,-16.333333333333346
31167,Virginia,Hopewell,2020-05-04,Non_Residential_7d_Rolling,-15.690476190476204
31168,Virginia,Hopewell,2020-05-05,Non_Residential_7d_Rolling,-15.47619047619049
31169,Virginia,Hopewell,2020-05-06,Non_Residential_7d_Rolling,-15.190476190476204
31170,Virginia,Hopewell,2020-05-07,Non_Residential_7d_Rolling,-14.119047619047633
31171,Virginia,Hopewell,2020-05-08,Non_Residential_7d_Rolling,-14.500000000000014
31172,Virginia,Hopewell,2020-05-09,Non_Residential_7d_Rolling,-13.357142857142872
31173,Virginia,Hopewell,2020-05-10,Non_Residential_7d_Rolling,-12.857142857142872
31174,Virginia,Hopewell,2020-05-11,Non_Residential_7d_Rolling,-12.857142857142872
31175,Virginia,Hopewell,2020-05-12,Non_Residential_7d_Rolling,-12.571428571428585
31176,Virginia,Hopewell,2020-05-13,Non_Residential_7d_Rolling,-12.2857142857143
31177,Virginia,Hopewell,2020-05-14,Non_Residential_7d_Rolling,-12.761904761904775
31178,Virginia,Hopewell,2020-05-15,Non_Residential_7d_Rolling,-12.2857142857143
31179,Virginia,Hopewell,2020-05-16,Non_Residential_7d_Rolling,-12.690476190476204
31180,Virginia,Hopewell,2020-05-17,Non_Residential_7d_Rolling,-12.97619047619049
31181,Virginia,Hopewell,2020-05-18,Non_Residential_7d_Rolling,-13.523809523809538
31182,Virginia,Hopewell,2020-05-19,Non_Residential_7d_Rolling,-13.404761904761918
31183,Virginia,Hopewell,2020-05-20,Non_Residential_7d_Rolling,-13.238095238095253
31184,Virginia,Hopewell,2020-05-21,Non_Residential_7d_Rolling,-12.904761904761918
31185,Virginia,Hopewell,2020-05-22,Non_Residential_7d_Rolling,-12.857142857142872
31186,Virginia,Hopewell,2020-05-23,Non_Residential_7d_Rolling,-13.09523809523811
31187,Virginia,Hopewell,2020-05-24,Non_Residential_7d_Rolling,-13.142857142857158
31188,Virginia,Hopewell,2020-05-25,Non_Residential_7d_Rolling,-14.523809523809538
31189,Virginia,Hopewell,2020-05-26,Non_Residential_7d_Rolling,-14.476190476190492
31190,Virginia,Hopewell,2020-05-27,Non_Residential_7d_Rolling,-14.619047619047633
31191,Virginia,Hopewell,2020-05-28,Non_Residential_7d_Rolling,-14.857142857142872
31192,Virginia,Hopewell,2020-05-29,Non_Residential_7d_Rolling,-14.857142857142872
31193,Virginia,Hopewell,2020-05-30,Non_Residential_7d_Rolling,-14.380952380952396
31194,Virginia,Hopewell,2020-05-31,Non_Residential_7d_Rolling,-13.428571428571443
31195,Virginia,Hopewell,2020-06-01,Non_Residential_7d_Rolling,-9.666666666666682
31196,Virginia,Hopewell,2020-06-02,Non_Residential_7d_Rolling,-8.66666666666668
31197,Virginia,Hopewell,2020-06-03,Non_Residential_7d_Rolling,-7.380952380952395
31198,Virginia,Hopewell,2020-06-04,Non_Residential_7d_Rolling,-6.4761904761904905
31199,Virginia,Hopewell,2020-06-05,Non_Residential_7d_Rolling,-6.619047619047633
31200,Virginia,Hopewell,2020-06-06,Non_Residential_7d_Rolling,-7.095238095238109
31201,Virginia,Hopewell,2020-06-07,Non_Residential_7d_Rolling,-7.380952380952395
31202,Virginia,Hopewell,2020-06-08,Non_Residential_7d_Rolling,-8.380952380952394
31203,Virginia,Hopewell,2020-06-09,Non_Residential_7d_Rolling,-8.66666666666668
31204,Virginia,Hopewell,2020-06-10,Non_Residential_7d_Rolling,-9.47619047619049
31205,Virginia,Hopewell,2020-06-11,Non_Residential_7d_Rolling,-9.809523809523823
31206,Virginia,Hopewell,2020-06-12,Non_Residential_7d_Rolling,-9.761904761904775
31207,Virginia,Hopewell,2020-06-13,Non_Residential_7d_Rolling,-9.190476190476204
31208,Virginia,Hopewell,2020-06-14,Non_Residential_7d_Rolling,-9.238095238095253
31209,Virginia,Hopewell,2020-06-15,Non_Residential_7d_Rolling,-10.190476190476204
31210,Virginia,Hopewell,2020-06-16,Non_Residential_7d_Rolling,-11.523809523809538
31211,Virginia,Hopewell,2020-06-17,Non_Residential_7d_Rolling,-12.09523809523811
31212,Virginia,Hopewell,2020-06-18,Non_Residential_7d_Rolling,-11.904761904761918
31213,Virginia,Hopewell,2020-06-19,Non_Residential_7d_Rolling,-12.047619047619062
31214,Virginia,Hopewell,2020-06-20,Non_Residential_7d_Rolling,-12.428571428571443
31215,Virginia,Hopewell,2020-06-21,Non_Residential_7d_Rolling,-12.714285714285728
31216,Virginia,Hopewell,2020-06-22,Non_Residential_7d_Rolling,-12.904761904761921
31217,Virginia,Hopewell,2020-06-23,Non_Residential_7d_Rolling,-11.809523809523824
31218,Virginia,Hopewell,2020-06-24,Non_Residential_7d_Rolling,-11.380952380952396
31219,Virginia,Hopewell,2020-06-25,Non_Residential_7d_Rolling,-12.238095238095253
31220,Virginia,Hopewell,2020-06-26,Non_Residential_7d_Rolling,-11.857142857142874
31221,Virginia,Hopewell,2020-06-27,Non_Residential_7d_Rolling,-12.142857142857157
31222,Virginia,Hopewell,2020-06-28,Non_Residential_7d_Rolling,-12.428571428571443
31223,Virginia,Hopewell,2020-06-29,Non_Residential_7d_Rolling,-11.761904761904775
31224,Virginia,Hopewell,2020-06-30,Non_Residential_7d_Rolling,-11.238095238095253
31225,Virginia,Hopewell,2020-07-01,Non_Residential_7d_Rolling,-10.333333333333346
31226,Virginia,Hopewell,2020-07-02,Non_Residential_7d_Rolling,-8.90476190476192
31227,Virginia,Hopewell,2020-07-03,Non_Residential_7d_Rolling,-9.523809523809538
31228,Virginia,Hopewell,2020-07-04,Non_Residential_7d_Rolling,-10.952380952380967
31229,Virginia,Hopewell,2020-07-05,Non_Residential_7d_Rolling,-11.571428571428585
31230,Virginia,Hopewell,2020-07-06,Non_Residential_7d_Rolling,-11.619047619047633
31231,Virginia,Hopewell,2020-07-07,Non_Residential_7d_Rolling,-11.904761904761921
31232,Virginia,Hopewell,2020-07-08,Non_Residential_7d_Rolling,-12.619047619047633
31233,Virginia,Hopewell,2020-07-09,Non_Residential_7d_Rolling,-13.619047619047635
31234,Virginia,Hopewell,2020-07-10,Non_Residential_7d_Rolling,-13.333333333333346
31235,Virginia,Hopewell,2020-07-11,Non_Residential_7d_Rolling,-11.571428571428587
31236,Virginia,Hopewell,2020-07-12,Non_Residential_7d_Rolling,-10.714285714285728
31237,Virginia,Hopewell,2020-07-13,Non_Residential_7d_Rolling,-10.523809523809538
31238,Virginia,Hopewell,2020-07-14,Non_Residential_7d_Rolling,-10.761904761904775
31239,Virginia,Hopewell,2020-07-15,Non_Residential_7d_Rolling,-10.333333333333348
31240,Virginia,Hopewell,2020-07-16,Non_Residential_7d_Rolling,-9.571428571428585
31241,Virginia,Hopewell,2020-07-17,Non_Residential_7d_Rolling,-9.571428571428585
31242,Virginia,Hopewell,2020-07-18,Non_Residential_7d_Rolling,-9.619047619047633
31243,Virginia,Hopewell,2020-07-19,Non_Residential_7d_Rolling,-9.47619047619049
31244,Virginia,Hopewell,2020-07-20,Non_Residential_7d_Rolling,-9.190476190476204
31245,Virginia,Hopewell,2020-07-21,Non_Residential_7d_Rolling,-9.142857142857157
31246,Virginia,Hopewell,2020-07-22,Non_Residential_7d_Rolling,-9.380952380952396
31247,Virginia,Hopewell,2020-07-23,Non_Residential_7d_Rolling,-9.809523809523824
31248,Virginia,Hopewell,2020-07-24,Non_Residential_7d_Rolling,-9.571428571428585
31249,Virginia,Hopewell,2020-07-25,Non_Residential_7d_Rolling,-9.428571428571443
31250,Virginia,Hopewell,2020-07-26,Non_Residential_7d_Rolling,-9.571428571428585
31251,Virginia,Hopewell,2020-07-27,Non_Residential_7d_Rolling,-9.666666666666682
31252,Virginia,Hopewell,2020-07-28,Non_Residential_7d_Rolling,-9.571428571428585
31253,Virginia,Hopewell,2020-07-29,Non_Residential_7d_Rolling,-9.714285714285728
31254,Virginia,Hopewell,2020-07-30,Non_Residential_7d_Rolling,-9.904761904761918
31255,Virginia,Hopewell,2020-07-31,Non_Residential_7d_Rolling,-9.380952380952396
31256,Virginia,Hopewell,2020-08-01,Non_Residential_7d_Rolling,-9.09523809523811
31257,Virginia,Hopewell,2020-08-02,Non_Residential_7d_Rolling,-8.523809523809538
31258,Virginia,Hopewell,2020-08-03,Non_Residential_7d_Rolling,-7.761904761904776
31259,Virginia,Hopewell,2020-08-04,Non_Residential_7d_Rolling,-8.380952380952396
31260,Virginia,Hopewell,2020-08-05,Non_Residential_7d_Rolling,-8.333333333333348
31261,Virginia,Hopewell,2020-08-06,Non_Residential_7d_Rolling,-9.047619047619062
31262,Virginia,Hopewell,2020-08-07,Non_Residential_7d_Rolling,-9.714285714285728
31263,Virginia,Hopewell,2020-08-08,Non_Residential_7d_Rolling,-10.428571428571443
31264,Virginia,Hopewell,2020-08-09,Non_Residential_7d_Rolling,-10.857142857142872
31265,Virginia,Hopewell,2020-08-10,Non_Residential_7d_Rolling,-12.095238095238107
31266,Virginia,Hopewell,2020-08-11,Non_Residential_7d_Rolling,-11.666666666666682
31267,Virginia,Hopewell,2020-08-12,Non_Residential_7d_Rolling,-12.047619047619062
31268,Virginia,Hopewell,2020-08-13,Non_Residential_7d_Rolling,-11.2857142857143
31269,Virginia,Hopewell,2020-08-14,Non_Residential_7d_Rolling,-11.380952380952396
31270,Virginia,Hopewell,2020-08-15,Non_Residential_7d_Rolling,-12.333333333333346
31271,Virginia,Hopewell,2020-08-16,Non_Residential_7d_Rolling,-12.619047619047635
31272,Virginia,Hopewell,2020-08-18,Non_Residential_7d_Rolling,
31273,Virginia,Hopewell,2020-08-19,Non_Residential_7d_Rolling,
31274,Virginia,Hopewell,2020-08-20,Non_Residential_7d_Rolling,
31275,Virginia,Hopewell,2020-08-25,Non_Residential_7d_Rolling,
31276,Virginia,Hopewell,2020-08-26,Non_Residential_7d_Rolling,
31277,Virginia,Hopewell,2020-08-27,Non_Residential_7d_Rolling,
31278,Virginia,Hopewell,2020-09-01,Non_Residential_7d_Rolling,
31279,Virginia,Isle of Wight County,2020-03-02,Non_Residential_7d_Rolling,
31280,Virginia,Isle of Wight County,2020-03-03,Non_Residential_7d_Rolling,
31281,Virginia,Isle of Wight County,2020-03-04,Non_Residential_7d_Rolling,
31282,Virginia,Isle of Wight County,2020-03-05,Non_Residential_7d_Rolling,
31283,Virginia,Isle of Wight County,2020-03-06,Non_Residential_7d_Rolling,
31284,Virginia,Isle of Wight County,2020-03-07,Non_Residential_7d_Rolling,
31285,Virginia,Isle of Wight County,2020-03-08,Non_Residential_7d_Rolling,4.5238095238095095
31286,Virginia,Isle of Wight County,2020-03-09,Non_Residential_7d_Rolling,4.619047619047604
31287,Virginia,Isle of Wight County,2020-03-10,Non_Residential_7d_Rolling,4.428571428571414
31288,Virginia,Isle of Wight County,2020-03-11,Non_Residential_7d_Rolling,4.904761904761891
31289,Virginia,Isle of Wight County,2020-03-12,Non_Residential_7d_Rolling,5.619047619047605
31290,Virginia,Isle of Wight County,2020-03-13,Non_Residential_7d_Rolling,7.238095238095224
31291,Virginia,Isle of Wight County,2020-03-14,Non_Residential_7d_Rolling,8.190476190476177
31292,Virginia,Isle of Wight County,2020-03-15,Non_Residential_7d_Rolling,7.285714285714271
31293,Virginia,Isle of Wight County,2020-03-16,Non_Residential_7d_Rolling,6.7142857142857
31294,Virginia,Isle of Wight County,2020-03-17,Non_Residential_7d_Rolling,5.476190476190462
31295,Virginia,Isle of Wight County,2020-03-18,Non_Residential_7d_Rolling,2.999999999999986
31296,Virginia,Isle of Wight County,2020-03-19,Non_Residential_7d_Rolling,0.047619047619033746
31297,Virginia,Isle of Wight County,2020-03-20,Non_Residential_7d_Rolling,-2.9523809523809663
31298,Virginia,Isle of Wight County,2020-03-21,Non_Residential_7d_Rolling,-6.904761904761918
31299,Virginia,Isle of Wight County,2020-03-22,Non_Residential_7d_Rolling,-9.809523809523824
31300,Virginia,Isle of Wight County,2020-03-23,Non_Residential_7d_Rolling,-13.809523809523824
31301,Virginia,Isle of Wight County,2020-03-24,Non_Residential_7d_Rolling,-16.42857142857144
31302,Virginia,Isle of Wight County,2020-03-25,Non_Residential_7d_Rolling,-19.52380952380954
31303,Virginia,Isle of Wight County,2020-03-26,Non_Residential_7d_Rolling,-21.380952380952397
31304,Virginia,Isle of Wight County,2020-03-27,Non_Residential_7d_Rolling,-23.238095238095248
31305,Virginia,Isle of Wight County,2020-03-28,Non_Residential_7d_Rolling,-23.04761904761906
31306,Virginia,Isle of Wight County,2020-03-29,Non_Residential_7d_Rolling,-23.333333333333346
31307,Virginia,Isle of Wight County,2020-03-30,Non_Residential_7d_Rolling,-22.761904761904777
31308,Virginia,Isle of Wight County,2020-03-31,Non_Residential_7d_Rolling,-24.09523809523811
31309,Virginia,Isle of Wight County,2020-04-01,Non_Residential_7d_Rolling,-23.47619047619049
31310,Virginia,Isle of Wight County,2020-04-02,Non_Residential_7d_Rolling,-23.2857142857143
31311,Virginia,Isle of Wight County,2020-04-03,Non_Residential_7d_Rolling,-23.2857142857143
31312,Virginia,Isle of Wight County,2020-04-04,Non_Residential_7d_Rolling,-23.714285714285726
31313,Virginia,Isle of Wight County,2020-04-05,Non_Residential_7d_Rolling,-23.80952380952382
31314,Virginia,Isle of Wight County,2020-04-06,Non_Residential_7d_Rolling,-23.90476190476192
31315,Virginia,Isle of Wight County,2020-04-07,Non_Residential_7d_Rolling,-22.92857142857144
31316,Virginia,Isle of Wight County,2020-04-08,Non_Residential_7d_Rolling,-21.880952380952397
31317,Virginia,Isle of Wight County,2020-04-09,Non_Residential_7d_Rolling,-21.47619047619049
31318,Virginia,Isle of Wight County,2020-04-10,Non_Residential_7d_Rolling,-21.523809523809536
31319,Virginia,Isle of Wight County,2020-04-11,Non_Residential_7d_Rolling,-20.571428571428584
31320,Virginia,Isle of Wight County,2020-04-12,Non_Residential_7d_Rolling,-20.571428571428587
31321,Virginia,Isle of Wight County,2020-04-13,Non_Residential_7d_Rolling,-22.428571428571445
31322,Virginia,Isle of Wight County,2020-04-14,Non_Residential_7d_Rolling,-22.428571428571445
31323,Virginia,Isle of Wight County,2020-04-15,Non_Residential_7d_Rolling,-23.14285714285716
31324,Virginia,Isle of Wight County,2020-04-16,Non_Residential_7d_Rolling,-23.21428571428573
31325,Virginia,Isle of Wight County,2020-04-17,Non_Residential_7d_Rolling,-23.35714285714287
31326,Virginia,Isle of Wight County,2020-04-18,Non_Residential_7d_Rolling,-24.452380952380967
31327,Virginia,Isle of Wight County,2020-04-19,Non_Residential_7d_Rolling,-23.02380952380954
31328,Virginia,Isle of Wight County,2020-04-20,Non_Residential_7d_Rolling,-22.166666666666682
31329,Virginia,Isle of Wight County,2020-04-21,Non_Residential_7d_Rolling,-21.952380952380967
31330,Virginia,Isle of Wight County,2020-04-22,Non_Residential_7d_Rolling,-21.52380952380954
31331,Virginia,Isle of Wight County,2020-04-23,Non_Residential_7d_Rolling,-21.880952380952397
31332,Virginia,Isle of Wight County,2020-04-24,Non_Residential_7d_Rolling,-21.690476190476204
31333,Virginia,Isle of Wight County,2020-04-25,Non_Residential_7d_Rolling,-20.7857142857143
31334,Virginia,Isle of Wight County,2020-04-26,Non_Residential_7d_Rolling,-21.142857142857157
31335,Virginia,Isle of Wight County,2020-04-27,Non_Residential_7d_Rolling,-20.214285714285726
31336,Virginia,Isle of Wight County,2020-04-28,Non_Residential_7d_Rolling,-20.214285714285726
31337,Virginia,Isle of Wight County,2020-04-29,Non_Residential_7d_Rolling,-19.642857142857157
31338,Virginia,Isle of Wight County,2020-04-30,Non_Residential_7d_Rolling,-20.214285714285726
31339,Virginia,Isle of Wight County,2020-05-01,Non_Residential_7d_Rolling,-18.738095238095248
31340,Virginia,Isle of Wight County,2020-05-02,Non_Residential_7d_Rolling,-17.023809523809536
31341,Virginia,Isle of Wight County,2020-05-03,Non_Residential_7d_Rolling,-15.595238095238107
31342,Virginia,Isle of Wight County,2020-05-04,Non_Residential_7d_Rolling,-14.880952380952394
31343,Virginia,Isle of Wight County,2020-05-05,Non_Residential_7d_Rolling,-13.952380952380965
