,index,date,state,county,census_fips_code,retail,grocery,parks,transit,workplaces,residential,Non_Residential,Non_Residential_7d_Rolling,Residential_7d_Rolling,Minimum_Non_Residential_7d_Rolling,Low_Point_Mobility
20291,10306,2020-05-23,Virginia,Waynesboro,,-13.0,8.0,,,-16.0,,-7.0,-12.619047619047636,,-33.00000000000002,0
20292,10407,2020-05-24,Virginia,Waynesboro,,-4.0,13.0,,,-24.0,,-5.0,-12.142857142857162,,-33.00000000000002,0
20293,10535,2020-05-25,Virginia,Waynesboro,,-3.0,1.0,,,-61.0,,-21.0,-12.809523809523828,,-33.00000000000002,0
20294,10664,2020-05-26,Virginia,Waynesboro,,-2.0,14.0,,,-31.0,,-6.333333333333333,-11.809523809523826,,-33.00000000000002,0
20295,10793,2020-05-27,Virginia,Waynesboro,,-8.0,6.0,,,-27.0,,-9.666666666666666,-11.238095238095257,,-33.00000000000002,0
20296,10922,2020-05-28,Virginia,Waynesboro,,-2.0,12.0,,,-29.0,,-6.333333333333333,-9.904761904761923,,-33.00000000000002,0
20297,11054,2020-05-29,Virginia,Waynesboro,,-15.0,6.0,,,-30.0,,-13.0,-9.761904761904779,,-33.00000000000002,0
20298,11156,2020-05-30,Virginia,Waynesboro,,-14.0,9.0,,,-5.0,,-3.3333333333333335,-9.238095238095257,,-33.00000000000002,0
20299,11253,2020-05-31,Virginia,Waynesboro,,-5.0,16.0,,,-8.0,,1.0,-8.3809523809524,,-33.00000000000002,0
20300,11383,2020-06-01,Virginia,Waynesboro,,-4.0,17.0,,,-27.0,,-4.666666666666667,-6.047619047619065,,-33.00000000000002,0
20301,11513,2020-06-02,Virginia,Waynesboro,,-2.0,19.0,,,-28.0,,-3.6666666666666665,-5.666666666666685,,-33.00000000000002,0
20302,11642,2020-06-03,Virginia,Waynesboro,,-2.0,17.0,,,-28.0,,-4.333333333333333,-4.904761904761922,,-33.00000000000002,0
20303,11771,2020-06-04,Virginia,Waynesboro,,-6.0,12.0,,,-29.0,,-7.666666666666667,-5.0952380952381136,,-33.00000000000002,0
20304,11901,2020-06-05,Virginia,Waynesboro,,-14.0,5.0,,,-31.0,,-13.333333333333334,-5.142857142857161,,-33.00000000000002,0
20305,12002,2020-06-06,Virginia,Waynesboro,,-13.0,15.0,,,-9.0,,-2.3333333333333335,-5.000000000000019,,-33.00000000000002,0
20306,12101,2020-06-07,Virginia,Waynesboro,,-4.0,18.0,,,-14.0,,0.0,-5.142857142857161,,-33.00000000000002,0
20307,12230,2020-06-08,Virginia,Waynesboro,,-6.0,12.0,,,-27.0,,-7.0,-5.476190476190495,,-33.00000000000002,0
20308,12360,2020-06-09,Virginia,Waynesboro,,-2.0,13.0,,,-28.0,,-5.666666666666667,-5.7619047619047805,,-33.00000000000002,0
20309,12489,2020-06-10,Virginia,Waynesboro,,0.0,14.0,,,-27.0,,-4.333333333333333,-5.7619047619047805,,-33.00000000000002,0
20310,12619,2020-06-11,Virginia,Waynesboro,,-1.0,6.0,,,-26.0,,-7.0,-5.666666666666686,,-33.00000000000002,0
20311,12750,2020-06-12,Virginia,Waynesboro,,-7.0,5.0,,,-26.0,,-9.333333333333334,-5.095238095238114,,-33.00000000000002,0
20312,12850,2020-06-13,Virginia,Waynesboro,,-8.0,6.0,,,-5.0,,-2.3333333333333335,-5.0952380952381136,,-33.00000000000002,0
20313,12948,2020-06-14,Virginia,Waynesboro,,-3.0,9.0,,,-8.0,,-0.6666666666666666,-5.190476190476209,,-33.00000000000002,0
20314,13076,2020-06-15,Virginia,Waynesboro,,-3.0,10.0,,,-28.0,,-7.0,-5.1904761904762085,,-33.00000000000002,0
20315,13205,2020-06-16,Virginia,Waynesboro,,-3.0,13.0,,,-29.0,,-6.333333333333333,-5.285714285714304,,-33.00000000000002,0
20316,13334,2020-06-17,Virginia,Waynesboro,,-4.0,7.0,,,-29.0,,-8.666666666666666,-5.904761904761922,,-33.00000000000002,0
20317,13463,2020-06-18,Virginia,Waynesboro,,-4.0,9.0,,,-25.0,,-6.666666666666667,-5.857142857142875,,-33.00000000000002,0
20318,13594,2020-06-19,Virginia,Waynesboro,,-8.0,7.0,,,-29.0,,-10.0,-5.952380952380971,,-33.00000000000002,0
20319,13695,2020-06-20,Virginia,Waynesboro,,-12.0,11.0,,,-9.0,,-3.3333333333333335,-6.0952380952381136,,-33.00000000000002,0
20320,13792,2020-06-21,Virginia,Waynesboro,,-5.0,8.0,,,-13.0,,-3.3333333333333335,-6.476190476190495,,-33.00000000000002,0
20321,13922,2020-06-22,Virginia,Waynesboro,,-5.0,5.0,,,-30.0,,-10.0,-6.904761904761924,,-33.00000000000002,0
20322,14052,2020-06-23,Virginia,Waynesboro,,-1.0,13.0,,,-30.0,,-6.0,-6.857142857142875,,-33.00000000000002,0
20323,14181,2020-06-24,Virginia,Waynesboro,,3.0,9.0,,,-29.0,,-5.666666666666667,-6.428571428571447,,-33.00000000000002,0
20324,14311,2020-06-25,Virginia,Waynesboro,,0.0,10.0,,,-27.0,,-5.666666666666667,-6.285714285714305,,-33.00000000000002,0
20325,14442,2020-06-26,Virginia,Waynesboro,,-6.0,9.0,,,-27.0,,-8.0,-6.000000000000019,,-33.00000000000002,0
20326,14543,2020-06-27,Virginia,Waynesboro,,-10.0,5.0,,,-6.0,,-3.6666666666666665,-6.047619047619066,,-33.00000000000002,0
20327,14640,2020-06-28,Virginia,Waynesboro,,0.0,13.0,,,-6.0,,2.3333333333333335,-5.238095238095256,,-33.00000000000002,0
20328,14769,2020-06-29,Virginia,Waynesboro,,-1.0,11.0,,,-27.0,,-5.666666666666667,-4.619047619047637,,-33.00000000000002,0
20329,14898,2020-06-30,Virginia,Waynesboro,,8.0,13.0,,,-28.0,,-2.3333333333333335,-4.0952380952381136,,-33.00000000000002,0
20330,15027,2020-07-01,Virginia,Waynesboro,,12.0,20.0,,,-28.0,,1.3333333333333333,-3.0952380952381136,,-33.00000000000002,0
20331,15157,2020-07-02,Virginia,Waynesboro,,12.0,18.0,,,-29.0,,0.3333333333333333,-2.238095238095256,,-33.00000000000002,0
20332,15286,2020-07-03,Virginia,Waynesboro,,7.0,19.0,,,-46.0,,-6.666666666666667,-2.047619047619066,,-33.00000000000002,0
20333,15391,2020-07-04,Virginia,Waynesboro,,-23.0,-1.0,,,-17.0,,-13.666666666666666,-3.476190476190495,,-33.00000000000002,0
20334,15489,2020-07-05,Virginia,Waynesboro,,-6.0,0.0,,,-18.0,,-8.0,-4.95238095238097,,-33.00000000000002,0
20335,15619,2020-07-06,Virginia,Waynesboro,,1.0,8.0,,,-32.0,,-7.666666666666667,-5.238095238095257,,-33.00000000000002,0
20336,15749,2020-07-07,Virginia,Waynesboro,,2.0,17.0,,,-30.0,,-3.6666666666666665,-5.428571428571447,,-33.00000000000002,0
20337,15878,2020-07-08,Virginia,Waynesboro,,4.0,10.0,,,-28.0,,-4.666666666666667,-6.285714285714304,,-33.00000000000002,0
20338,16008,2020-07-09,Virginia,Waynesboro,,1.0,8.0,,,-27.0,,-6.0,-7.1904761904762085,,-33.00000000000002,0
20339,16139,2020-07-10,Virginia,Waynesboro,,-7.0,4.0,,,-29.0,,-10.666666666666666,-7.76190476190478,,-33.00000000000002,0
20340,16240,2020-07-11,Virginia,Waynesboro,,-10.0,8.0,,,-1.0,,-1.0,-5.952380952380971,,-33.00000000000002,0
20341,16338,2020-07-12,Virginia,Waynesboro,,-1.0,4.0,,,-14.0,,-3.6666666666666665,-5.333333333333352,,-33.00000000000002,0
20342,16466,2020-07-13,Virginia,Waynesboro,,0.0,9.0,,,-30.0,,-7.0,-5.238095238095256,,-33.00000000000002,0
20343,16596,2020-07-14,Virginia,Waynesboro,,2.0,12.0,,,-29.0,,-5.0,-5.428571428571447,,-33.00000000000002,0
20344,16725,2020-07-15,Virginia,Waynesboro,,2.0,11.0,,,-29.0,,-5.333333333333333,-5.5238095238095415,,-33.00000000000002,0
20345,16855,2020-07-16,Virginia,Waynesboro,,-1.0,6.0,,,-27.0,,-7.333333333333333,-5.714285714285732,,-33.00000000000002,0
20346,16986,2020-07-17,Virginia,Waynesboro,,-7.0,6.0,,,-29.0,,-10.0,-5.619047619047636,,-33.00000000000002,0
20347,17090,2020-07-18,Virginia,Waynesboro,,-10.0,5.0,,,-5.0,,-3.3333333333333335,-5.95238095238097,,-33.00000000000002,0
20348,17189,2020-07-19,Virginia,Waynesboro,,-1.0,11.0,,,-16.0,,-2.0,-5.714285714285732,,-33.00000000000002,0
20349,17319,2020-07-20,Virginia,Waynesboro,,-5.0,7.0,,,-29.0,,-9.0,-6.000000000000019,,-33.00000000000002,0
20350,17449,2020-07-21,Virginia,Waynesboro,,-1.0,12.0,,,-28.0,,-5.666666666666667,-6.095238095238114,,-33.00000000000002,0
20351,17578,2020-07-22,Virginia,Waynesboro,,-3.0,3.0,,,-28.0,,-9.333333333333334,-6.666666666666686,,-33.00000000000002,0
20352,17707,2020-07-23,Virginia,Waynesboro,,0.0,5.0,,,-29.0,,-8.0,-6.761904761904781,,-33.00000000000002,0
20353,17838,2020-07-24,Virginia,Waynesboro,,-6.0,6.0,,,-29.0,,-9.666666666666666,-6.714285714285734,,-33.00000000000002,0
20354,17940,2020-07-25,Virginia,Waynesboro,,-9.0,6.0,,,-6.0,,-3.0,-6.666666666666686,,-33.00000000000002,0
20355,18038,2020-07-26,Virginia,Waynesboro,,-4.0,15.0,,,-9.0,,0.6666666666666666,-6.285714285714304,,-33.00000000000002,0
20356,18167,2020-07-27,Virginia,Waynesboro,,-4.0,9.0,,,-29.0,,-8.0,-6.142857142857161,,-33.00000000000002,0
20357,18296,2020-07-28,Virginia,Waynesboro,,-1.0,13.0,,,-31.0,,-6.333333333333333,-6.238095238095256,,-33.00000000000002,0
20358,18425,2020-07-29,Virginia,Waynesboro,,2.0,11.0,,,-29.0,,-5.333333333333333,-5.666666666666685,,-33.00000000000002,0
20359,18555,2020-07-30,Virginia,Waynesboro,,-7.0,8.0,,,-28.0,,-9.0,-5.809523809523827,,-33.00000000000002,0
20360,18686,2020-07-31,Virginia,Waynesboro,,-4.0,11.0,,,-28.0,,-7.0,-5.428571428571447,,-33.00000000000002,0
20361,18787,2020-08-01,Virginia,Waynesboro,,-3.0,16.0,,,-6.0,,2.3333333333333335,-4.666666666666686,,-33.00000000000002,0
20362,18885,2020-08-02,Virginia,Waynesboro,,4.0,23.0,,,-16.0,,3.6666666666666665,-4.238095238095256,,-33.00000000000002,0
20363,19013,2020-08-03,Virginia,Waynesboro,,-4.0,10.0,,,-28.0,,-7.333333333333333,-4.142857142857161,,-33.00000000000002,0
20364,19143,2020-08-04,Virginia,Waynesboro,,2.0,23.0,,,-28.0,,-1.0,-3.3809523809523996,,-33.00000000000002,0
20365,19272,2020-08-05,Virginia,Waynesboro,,2.0,14.0,,,-30.0,,-4.666666666666667,-3.285714285714304,,-33.00000000000002,0
20366,19402,2020-08-06,Virginia,Waynesboro,,-9.0,4.0,,,-30.0,,-11.666666666666666,-3.666666666666685,,-33.00000000000002,0
20367,19533,2020-08-07,Virginia,Waynesboro,,-7.0,12.0,,,-29.0,,-8.0,-3.809523809523828,,-33.00000000000002,0
20368,19634,2020-08-08,Virginia,Waynesboro,,-7.0,10.0,,,-1.0,,0.6666666666666666,-4.047619047619066,,-33.00000000000002,0
20369,19732,2020-08-09,Virginia,Waynesboro,,0.0,14.0,,,-8.0,,2.0,-4.285714285714304,,-33.00000000000002,0
20370,19860,2020-08-10,Virginia,Waynesboro,,-4.0,10.0,,,-28.0,,-7.333333333333333,-4.285714285714304,,-33.00000000000002,0
20371,19990,2020-08-11,Virginia,Waynesboro,,-1.0,16.0,,,-30.0,,-5.0,-4.857142857142875,,-33.00000000000002,0
20372,20119,2020-08-12,Virginia,Waynesboro,,-2.0,5.0,,,-30.0,,-9.0,-5.476190476190495,,-33.00000000000002,0
20373,20249,2020-08-13,Virginia,Waynesboro,,-6.0,1.0,,,-28.0,,-11.0,-5.3809523809524,,-33.00000000000002,0
20374,20380,2020-08-14,Virginia,Waynesboro,,-5.0,4.0,,,-30.0,,-10.333333333333334,-5.714285714285732,,-33.00000000000002,0
20375,20481,2020-08-15,Virginia,Waynesboro,,-14.0,3.0,,,-10.0,,-7.0,-6.809523809523829,,-33.00000000000002,0
20376,20579,2020-08-16,Virginia,Waynesboro,,-6.0,12.0,,,-12.0,,-2.0,-7.3809523809524,,-33.00000000000002,0
20377,123,2020-03-02,Virginia,Westmoreland County,51193.0,,14.0,,,9.0,,11.5,-4.69047619047621,,-38.857142857142875,0
20378,252,2020-03-03,Virginia,Westmoreland County,51193.0,,15.0,,,9.0,,12.0,-2.2619047619047805,,-38.857142857142875,0
20379,381,2020-03-04,Virginia,Westmoreland County,51193.0,23.0,12.0,,,8.0,,14.333333333333334,1.071428571428553,,-38.857142857142875,0
20380,510,2020-03-05,Virginia,Westmoreland County,51193.0,19.0,9.0,,,0.0,,9.333333333333334,3.976190476190458,,-38.857142857142875,0
20381,639,2020-03-06,Virginia,Westmoreland County,51193.0,19.0,0.0,,,1.0,,6.666666666666667,6.4047619047618864,,-38.857142857142875,0
20382,762,2020-03-07,Virginia,Westmoreland County,51193.0,19.0,19.0,,,7.0,,15.0,9.547619047619028,,-38.857142857142875,0
20383,883,2020-03-08,Virginia,Westmoreland County,51193.0,,10.0,,,2.0,,6.0,10.690476190476172,,-38.857142857142875,0
20384,1012,2020-03-09,Virginia,Westmoreland County,51193.0,,12.0,,,9.0,,10.5,10.547619047619028,,-38.857142857142875,0
20385,1141,2020-03-10,Virginia,Westmoreland County,51193.0,,14.0,,,5.0,,9.5,10.190476190476172,,-38.857142857142875,0
20386,1270,2020-03-11,Virginia,Westmoreland County,51193.0,31.0,17.0,,,3.0,,17.0,10.571428571428553,,-38.857142857142875,0
20387,1399,2020-03-12,Virginia,Westmoreland County,51193.0,17.0,21.0,,,1.0,,13.0,11.095238095238077,,-38.857142857142875,0
20388,1528,2020-03-13,Virginia,Westmoreland County,51193.0,18.0,28.0,,,1.0,,15.666666666666666,12.380952380952364,,-38.857142857142875,0
20389,1651,2020-03-14,Virginia,Westmoreland County,51193.0,22.0,28.0,,,11.0,,20.333333333333332,13.142857142857125,,-38.857142857142875,0
20390,1772,2020-03-15,Virginia,Westmoreland County,51193.0,,19.0,,,-6.0,,6.5,13.214285714285696,,-38.857142857142875,0
20391,1901,2020-03-16,Virginia,Westmoreland County,51193.0,,27.0,,,-8.0,,9.5,13.071428571428553,,-38.857142857142875,0
20392,2032,2020-03-17,Virginia,Westmoreland County,51193.0,0.0,27.0,,,-11.0,,5.333333333333333,12.476190476190457,,-38.857142857142875,0
20393,2162,2020-03-18,Virginia,Westmoreland County,51193.0,-17.0,23.0,,,-22.0,,-5.333333333333333,9.285714285714267,,-38.857142857142875,0
20394,2293,2020-03-19,Virginia,Westmoreland County,51193.0,-16.0,28.0,,,-20.0,,-2.6666666666666665,7.04761904761903,,-38.857142857142875,0
20395,2423,2020-03-20,Virginia,Westmoreland County,51193.0,-12.0,28.0,,,-23.0,,-2.3333333333333335,4.476190476190458,,-38.857142857142875,0
20396,2546,2020-03-21,Virginia,Westmoreland County,51193.0,-25.0,29.0,,,-12.0,,-2.6666666666666665,1.1904761904761723,,-38.857142857142875,0
20397,2668,2020-03-22,Virginia,Westmoreland County,51193.0,-39.0,17.0,,,-27.0,,-16.333333333333332,-2.0714285714285894,,-38.857142857142875,0
20398,2798,2020-03-23,Virginia,Westmoreland County,51193.0,-18.0,17.0,,,-29.0,,-10.0,-4.857142857142875,,-38.857142857142875,0
20399,2929,2020-03-24,Virginia,Westmoreland County,51193.0,4.0,15.0,,,-28.0,,-3.0,-6.047619047619065,,-38.857142857142875,0
20400,3060,2020-03-25,Virginia,Westmoreland County,51193.0,-40.0,5.0,,,-38.0,,-24.333333333333332,-8.761904761904779,,-38.857142857142875,0
20401,3191,2020-03-26,Virginia,Westmoreland County,51193.0,-31.0,21.0,,,-34.0,,-14.666666666666666,-10.476190476190494,,-38.857142857142875,0
20402,3321,2020-03-27,Virginia,Westmoreland County,51193.0,-18.0,11.0,,,-36.0,,-14.333333333333334,-12.190476190476208,,-38.857142857142875,0
20403,3445,2020-03-28,Virginia,Westmoreland County,51193.0,-37.0,17.0,,,-16.0,,-12.0,-13.523809523809541,,-38.857142857142875,0
20404,3568,2020-03-29,Virginia,Westmoreland County,51193.0,-32.0,20.0,,,-31.0,,-14.333333333333334,-13.238095238095257,,-38.857142857142875,0
20405,3699,2020-03-30,Virginia,Westmoreland County,51193.0,-4.0,23.0,,,-32.0,,-4.333333333333333,-12.428571428571447,,-38.857142857142875,0
20406,3830,2020-03-31,Virginia,Westmoreland County,51193.0,-28.0,5.0,,,-34.0,,-19.0,-14.714285714285733,,-38.857142857142875,0
20407,3961,2020-04-01,Virginia,Westmoreland County,51193.0,-25.0,16.0,,,-38.0,,-15.666666666666666,-13.476190476190496,,-38.857142857142875,0
20408,4092,2020-04-02,Virginia,Westmoreland County,51193.0,-28.0,15.0,,,-36.0,,-16.333333333333332,-13.714285714285733,,-38.857142857142875,0
20409,4222,2020-04-03,Virginia,Westmoreland County,51193.0,-49.0,4.0,,,-36.0,,-27.0,-15.523809523809543,,-38.857142857142875,0
20410,4346,2020-04-04,Virginia,Westmoreland County,51193.0,-42.0,10.0,,,-26.0,,-19.333333333333332,-16.57142857142859,,-38.857142857142875,0
20411,4468,2020-04-05,Virginia,Westmoreland County,51193.0,-41.0,6.0,,,-35.0,,-23.333333333333332,-17.857142857142872,,-38.857142857142875,0
20412,4597,2020-04-06,Virginia,Westmoreland County,51193.0,,,,,-35.0,,-35.0,-22.23809523809526,,-38.857142857142875,0
20413,4726,2020-04-07,Virginia,Westmoreland County,51193.0,,,,,-42.0,,-42.0,-25.523809523809543,,-38.857142857142875,0
20414,4855,2020-04-08,Virginia,Westmoreland County,51193.0,,,,,-41.0,,-41.0,-29.142857142857164,,-38.857142857142875,0
20415,4984,2020-04-09,Virginia,Westmoreland County,51193.0,,,,,-41.0,,-41.0,-32.666666666666686,,-38.857142857142875,0
20416,5113,2020-04-10,Virginia,Westmoreland County,51193.0,,,,,-45.0,,-45.0,-35.238095238095255,,-38.857142857142875,0
20417,5219,2020-04-11,Virginia,Westmoreland County,51193.0,,,,,-26.0,,-26.0,-36.19047619047621,,-38.857142857142875,0
20418,5321,2020-04-12,Virginia,Westmoreland County,51193.0,,,,,-37.0,,-37.0,-38.14285714285716,,-38.857142857142875,0
20419,5450,2020-04-13,Virginia,Westmoreland County,51193.0,,,,,-40.0,,-40.0,-38.857142857142875,,-38.857142857142875,1
20420,5579,2020-04-14,Virginia,Westmoreland County,51193.0,,,,,-35.0,,-35.0,-37.857142857142875,,-38.857142857142875,0
20421,5708,2020-04-15,Virginia,Westmoreland County,51193.0,,,,,-39.0,,-39.0,-37.57142857142859,,-38.857142857142875,0
20422,5837,2020-04-16,Virginia,Westmoreland County,51193.0,,,,,-40.0,,-40.0,-37.428571428571445,,-38.857142857142875,0
20423,5965,2020-04-17,Virginia,Westmoreland County,51193.0,,,,,-43.0,,-43.0,-37.14285714285716,,-38.857142857142875,0
20424,6070,2020-04-18,Virginia,Westmoreland County,51193.0,,,,,-27.0,,-27.0,-37.2857142857143,,-38.857142857142875,0
20425,6170,2020-04-19,Virginia,Westmoreland County,51193.0,,,,,-37.0,,-37.0,-37.2857142857143,,-38.857142857142875,0
20426,6299,2020-04-20,Virginia,Westmoreland County,51193.0,,,,,-36.0,,-36.0,-36.71428571428573,,-38.857142857142875,0
20427,6428,2020-04-21,Virginia,Westmoreland County,51193.0,,,,,-40.0,,-40.0,-37.428571428571445,,-38.857142857142875,0
20428,6557,2020-04-22,Virginia,Westmoreland County,51193.0,,,,,-41.0,,-41.0,-37.71428571428573,,-38.857142857142875,0
20429,6686,2020-04-23,Virginia,Westmoreland County,51193.0,,,,,-42.0,,-42.0,-38.000000000000014,,-38.857142857142875,0
20430,6815,2020-04-24,Virginia,Westmoreland County,51193.0,,,,,-42.0,,-42.0,-37.857142857142875,,-38.857142857142875,0
20431,6919,2020-04-25,Virginia,Westmoreland County,51193.0,,,,,-27.0,,-27.0,-37.857142857142875,,-38.857142857142875,0
20432,7018,2020-04-26,Virginia,Westmoreland County,51193.0,,,,,-37.0,,-37.0,-37.857142857142875,,-38.857142857142875,0
20433,7147,2020-04-27,Virginia,Westmoreland County,51193.0,,,,,-36.0,,-36.0,-37.857142857142875,,-38.857142857142875,0
20434,7276,2020-04-28,Virginia,Westmoreland County,51193.0,,,,,-39.0,,-39.0,-37.71428571428573,,-38.857142857142875,0
20435,7405,2020-04-29,Virginia,Westmoreland County,51193.0,,,,,-38.0,,-38.0,-37.2857142857143,,-38.857142857142875,0
20436,7534,2020-04-30,Virginia,Westmoreland County,51193.0,,,,,-42.0,,-42.0,-37.2857142857143,,-38.857142857142875,0
20437,7662,2020-05-01,Virginia,Westmoreland County,51193.0,,,,,-39.0,,-39.0,-36.857142857142875,,-38.857142857142875,0
20438,7764,2020-05-02,Virginia,Westmoreland County,51193.0,,,,,-18.0,,-18.0,-35.57142857142859,,-38.857142857142875,0
20439,7862,2020-05-03,Virginia,Westmoreland County,51193.0,,,,,-34.0,,-34.0,-35.14285714285716,,-38.857142857142875,0
20440,7991,2020-05-04,Virginia,Westmoreland County,51193.0,,,,,-34.0,,-34.0,-34.857142857142875,,-38.857142857142875,0
20441,8120,2020-05-05,Virginia,Westmoreland County,51193.0,,,,,-36.0,,-36.0,-34.42857142857145,,-38.857142857142875,0
20442,8249,2020-05-06,Virginia,Westmoreland County,51193.0,,,,,-38.0,,-38.0,-34.42857142857145,,-38.857142857142875,0
20443,8378,2020-05-07,Virginia,Westmoreland County,51193.0,,,,,-36.0,,-36.0,-33.57142857142859,,-38.857142857142875,0
20444,8506,2020-05-08,Virginia,Westmoreland County,51193.0,,,,,-35.0,,-35.0,-33.00000000000002,,-38.857142857142875,0
20445,8609,2020-05-09,Virginia,Westmoreland County,51193.0,,,,,-18.0,,-18.0,-33.00000000000002,,-38.857142857142875,0
20446,8706,2020-05-10,Virginia,Westmoreland County,51193.0,,,,,-21.0,,-21.0,-31.142857142857164,,-38.857142857142875,0
20447,8835,2020-05-11,Virginia,Westmoreland County,51193.0,,,,,-31.0,,-31.0,-30.714285714285733,,-38.857142857142875,0
20448,8964,2020-05-12,Virginia,Westmoreland County,51193.0,,,,,-32.0,,-32.0,-30.142857142857164,,-38.857142857142875,0
20449,9093,2020-05-13,Virginia,Westmoreland County,51193.0,,,,,-33.0,,-33.0,-29.42857142857145,,-38.857142857142875,0
20450,9222,2020-05-14,Virginia,Westmoreland County,51193.0,,,,,-33.0,,-33.0,-29.00000000000002,,-38.857142857142875,0
20451,9352,2020-05-15,Virginia,Westmoreland County,51193.0,,,,,-32.0,,-32.0,-28.57142857142859,,-38.857142857142875,0
20452,9456,2020-05-16,Virginia,Westmoreland County,51193.0,,,,,-13.0,,-13.0,-27.85714285714288,,-38.857142857142875,0
20453,9556,2020-05-17,Virginia,Westmoreland County,51193.0,,,,,-22.0,,-22.0,-28.00000000000002,,-38.857142857142875,0
20454,9685,2020-05-18,Virginia,Westmoreland County,51193.0,,,,,-29.0,,-29.0,-27.714285714285733,,-38.857142857142875,0
20455,9814,2020-05-19,Virginia,Westmoreland County,51193.0,,,,,-32.0,,-32.0,-27.714285714285733,,-38.857142857142875,0
20456,9943,2020-05-20,Virginia,Westmoreland County,51193.0,,,,,-31.0,,-31.0,-27.42857142857145,,-38.857142857142875,0
20457,10072,2020-05-21,Virginia,Westmoreland County,51193.0,,,,,-33.0,,-33.0,-27.42857142857145,,-38.857142857142875,0
20458,10203,2020-05-22,Virginia,Westmoreland County,51193.0,,,,,-37.0,,-37.0,-28.142857142857164,,-38.857142857142875,0
20459,10307,2020-05-23,Virginia,Westmoreland County,51193.0,,,,,-8.0,,-8.0,-27.42857142857145,,-38.857142857142875,0
20460,10408,2020-05-24,Virginia,Westmoreland County,51193.0,,,,,-19.0,,-19.0,-27.00000000000002,,-38.857142857142875,0
20461,10536,2020-05-25,Virginia,Westmoreland County,51193.0,,,,,-63.0,,-63.0,-31.85714285714288,,-38.857142857142875,0
20462,10665,2020-05-26,Virginia,Westmoreland County,51193.0,,,,,-25.0,,-25.0,-30.85714285714288,,-38.857142857142875,0
20463,10794,2020-05-27,Virginia,Westmoreland County,51193.0,,,,,-28.0,,-28.0,-30.42857142857145,,-38.857142857142875,0
20464,10923,2020-05-28,Virginia,Westmoreland County,51193.0,,,,,-31.0,,-31.0,-30.142857142857164,,-38.857142857142875,0
20465,11055,2020-05-29,Virginia,Westmoreland County,51193.0,,,,,-30.0,,-30.0,-29.142857142857164,,-38.857142857142875,0
20466,11157,2020-05-30,Virginia,Westmoreland County,51193.0,,,,,-5.0,,-5.0,-28.714285714285733,,-38.857142857142875,0
20467,11254,2020-05-31,Virginia,Westmoreland County,51193.0,,,,,-5.0,,-5.0,-26.714285714285733,,-38.857142857142875,0
20468,11384,2020-06-01,Virginia,Westmoreland County,51193.0,,,,,-23.0,,-23.0,-21.00000000000002,,-38.857142857142875,0
20469,11514,2020-06-02,Virginia,Westmoreland County,51193.0,,,,,-26.0,,-26.0,-21.142857142857164,,-38.857142857142875,0
20470,11643,2020-06-03,Virginia,Westmoreland County,51193.0,,,,,-26.0,,-26.0,-20.85714285714288,,-38.857142857142875,0
20471,11772,2020-06-04,Virginia,Westmoreland County,51193.0,,,,,-29.0,,-29.0,-20.57142857142859,,-38.857142857142875,0
20472,11902,2020-06-05,Virginia,Westmoreland County,51193.0,,,,,-31.0,,-31.0,-20.714285714285733,,-38.857142857142875,0
20473,12003,2020-06-06,Virginia,Westmoreland County,51193.0,,,,,0.0,,0.0,-20.00000000000002,,-38.857142857142875,0
20474,12102,2020-06-07,Virginia,Westmoreland County,51193.0,,,,,-12.0,,-12.0,-21.00000000000002,,-38.857142857142875,0
20475,12231,2020-06-08,Virginia,Westmoreland County,51193.0,,,,,-24.0,,-24.0,-21.142857142857164,,-38.857142857142875,0
20476,12361,2020-06-09,Virginia,Westmoreland County,51193.0,,,,,-30.0,,-30.0,-21.714285714285733,,-38.857142857142875,0
20477,12490,2020-06-10,Virginia,Westmoreland County,51193.0,,,,,-26.0,,-26.0,-21.714285714285733,,-38.857142857142875,0
20478,12620,2020-06-11,Virginia,Westmoreland County,51193.0,,,,,-30.0,,-30.0,-21.85714285714288,,-38.857142857142875,0
20479,12751,2020-06-12,Virginia,Westmoreland County,51193.0,,,,,-30.0,,-30.0,-21.714285714285733,,-38.857142857142875,0
20480,12851,2020-06-13,Virginia,Westmoreland County,51193.0,,,,,3.0,,3.0,-21.285714285714306,,-38.857142857142875,0
20481,12949,2020-06-14,Virginia,Westmoreland County,51193.0,,,,,-12.0,,-12.0,-21.285714285714306,,-38.857142857142875,0
20482,13077,2020-06-15,Virginia,Westmoreland County,51193.0,,,,,-27.0,,-27.0,-21.714285714285733,,-38.857142857142875,0
20483,13206,2020-06-16,Virginia,Westmoreland County,51193.0,,,,,-28.0,,-28.0,-21.42857142857145,,-38.857142857142875,0
20484,13335,2020-06-17,Virginia,Westmoreland County,51193.0,,,,,-28.0,,-28.0,-21.714285714285733,,-38.857142857142875,0
20485,13464,2020-06-18,Virginia,Westmoreland County,51193.0,,,,,-30.0,,-30.0,-21.714285714285733,,-38.857142857142875,0
20486,13595,2020-06-19,Virginia,Westmoreland County,51193.0,,,,,-35.0,,-35.0,-22.42857142857145,,-38.857142857142875,0
20487,13696,2020-06-20,Virginia,Westmoreland County,51193.0,,,,,0.0,,0.0,-22.85714285714288,,-38.857142857142875,0
20488,13793,2020-06-21,Virginia,Westmoreland County,51193.0,,,,,-1.0,,-1.0,-21.285714285714306,,-38.857142857142875,0
